query,rel,qid,docid
Firth of Forth,1,144598,1137426
Firth of Forth,1,144598,3276851
Firth of Forth,1,144598,4635403
Firth of Forth,1,144598,18949154
German football league system,2,4436484,4436484
German football league system,1,4436484,1706208
German football league system,1,4436484,3476544
German football league system,1,4436484,10439599
German football league system,1,4436484,14001393
German football league system,1,4436484,14001534
German football league system,1,4436484,44659598
Tehran,2,57654,57654
Tehran,1,57654,159999
Tehran,1,57654,279730
Tehran,1,57654,453155
Tehran,1,57654,557250
Tehran,1,57654,978698
Tehran,1,57654,1489244
Tehran,1,57654,2023824
Hidalgo County Texas,2,91557,91557
Hidalgo County Texas,1,91557,136078
Hidalgo County Texas,1,91557,136085
Hidalgo County Texas,1,91557,136095
Hidalgo County Texas,1,91557,136096
Hidalgo County Texas,1,91557,136100
Hidalgo County Texas,1,91557,136110
Hidalgo County Texas,1,91557,136124
Sikh Empire,2,2512470,2512470
Sikh Empire,1,2512470,519237
Sikh Empire,1,2512470,820757
Sikh Empire,1,2512470,935895
Sikh Empire,1,2512470,935946
Sikh Empire,1,2512470,9285428
Dane County Wisconsin,2,90983,90983
Dane County Wisconsin,1,90983,138924
Dane County Wisconsin,1,90983,258233
Dane County Wisconsin,1,90983,260361
Dane County Wisconsin,1,90983,260376
Dane County Wisconsin,1,90983,260378
Connecticut River,2,252145,252145
Connecticut River,1,252145,13937
Connecticut River,1,252145,49813
Connecticut River,1,252145,116795
Connecticut River,1,252145,116799
Connecticut River,1,252145,124703
Connecticut River,1,252145,259560
Connecticut River,1,252145,275138
Connecticut River,1,252145,478841
Minas Gerais,2,222651,222651
Minas Gerais,1,222651,187305
Minas Gerais,1,222651,313998
Minas Gerais,1,222651,1275576
Minas Gerais,1,222651,1828149
Minas Gerais,1,222651,2143658
Pixar,2,78969,78969
Pixar,1,78969,920613
Pixar,1,78969,1222778
Pixar,1,78969,8980330
Pixar,1,78969,11659396
Pixar,1,78969,14941280
Pixar,1,78969,16839300
Incheon,2,68074,68074
Incheon,1,68074,323135
Incheon,1,68074,983810
Incheon,1,68074,3285439
Incheon,1,68074,3683802
Incheon,1,68074,38492603
Moskva River,2,313890,313890
Moskva River,1,313890,372327
Moskva River,1,313890,381075
Moskva River,1,313890,1131687
Moskva River,1,313890,1998834
Moskva River,1,313890,2399024
God the Father,2,407127,407127
God the Father,1,407127,1252
God the Father,1,407127,30511
God the Father,1,407127,32164
God the Father,1,407127,2062296
God the Father,1,407127,31310995
Bahrain,2,18933277,18933277
Bahrain,1,18933277,20481
Bahrain,1,18933277,220950
Bahrain,1,18933277,1090197
Bahrain,1,18933277,1293299
Bahrain,1,18933277,1293335
Bahrain,1,18933277,3088555
Bahrain,1,18933277,3213586
Bahrain,1,18933277,30876395
Polish Armed Forces,2,40153898,40153898
Polish Armed Forces,1,40153898,602835
Polish Armed Forces,1,40153898,1530705
Polish Armed Forces,1,40153898,10225165
Polish Armed Forces,1,40153898,10312799
Polish Armed Forces,1,40153898,30876057
Leningrad Oblast,2,480845,480845
Leningrad Oblast,1,480845,18189
Leningrad Oblast,1,480845,21238
Leningrad Oblast,1,480845,374540
Leningrad Oblast,1,480845,577835
Leningrad Oblast,1,480845,797420
Leningrad Oblast,1,480845,948211
Leningrad Oblast,1,480845,1629198
Leningrad Oblast,1,480845,1652099
Leningrad Oblast,1,480845,8771953
Leningrad Oblast,1,480845,10552937
Leningrad Oblast,1,480845,10553587
Leningrad Oblast,1,480845,21494997
Rhine,2,25845,25845
Rhine,1,25845,3295
Rhine,1,25845,13224
Rhine,1,25845,36545
Rhine,1,25845,48129
Rhine,1,25845,51556
Rhine,1,25845,57157
Rhine,1,25845,66401
Rhine,1,25845,72005
Rhine,1,25845,76273
Rhine,1,25845,88156
Rhine,1,25845,90494
Rhine,1,25845,90600
Rhine,1,25845,95326
Rhine,1,25845,145612
Rhine,1,25845,167926
Rhine,1,25845,170454
Rhine,1,25845,173280
Rhine,1,25845,179598
Rhine,1,25845,184117
Rhine,1,25845,186718
Rhine,1,25845,307781
Rhine,1,25845,364854
Rhine,1,25845,506318
Rhine,1,25845,948414
Rhine,1,25845,1039202
Rhine,1,25845,1933594
Rhine,1,25845,2413519
Rhine,1,25845,2590827
Rhine,1,25845,3864194
Rhine,1,25845,3864227
Rhine,1,25845,5288671
Rhine,1,25845,9519711
Rhine,1,25845,17862659
Rhine,1,25845,18054683
Rhine,1,25845,25078036
Rhine,1,25845,42273705
Rhine,1,25845,2062407
French Polynesia,2,10737,10737
French Polynesia,1,10737,65153
French Polynesia,1,10737,149585
French Polynesia,1,10737,463361
French Polynesia,1,10737,488952
French Polynesia,1,10737,510628
French Polynesia,1,10737,761753
French Polynesia,1,10737,762899
French Polynesia,1,10737,765695
French Polynesia,1,10737,1377568
French Polynesia,1,10737,1499649
French Polynesia,1,10737,1499650
French Polynesia,1,10737,1500194
French Polynesia,1,10737,23459050
American Samoa,2,20611195,20611195
American Samoa,1,20611195,57874
American Samoa,1,20611195,341858
American Samoa,1,20611195,770114
American Samoa,1,20611195,1024704
American Samoa,1,20611195,1822487
American Samoa,1,20611195,6605687
DC Comics,2,9105,9105
DC Comics,1,9105,4335
DC Comics,1,9105,4726
DC Comics,1,9105,28381
DC Comics,1,9105,18564
DC Comics,1,9105,24971
DC Comics,1,9105,31519
DC Comics,1,9105,65015
DC Comics,1,9105,73678
DC Comics,1,9105,73788
DC Comics,1,9105,75808
DC Comics,1,9105,79677
DC Comics,1,9105,89886
DC Comics,1,9105,96871
DC Comics,1,9105,98301
DC Comics,1,9105,99940
DC Comics,1,9105,131758
DC Comics,1,9105,141557
DC Comics,1,9105,141884
DC Comics,1,9105,144367
DC Comics,1,9105,160012
DC Comics,1,9105,162526
DC Comics,1,9105,182880
DC Comics,1,9105,294237
DC Comics,1,9105,298705
DC Comics,1,9105,301382
DC Comics,1,9105,304665
DC Comics,1,9105,335590
DC Comics,1,9105,364202
DC Comics,1,9105,369214
DC Comics,1,9105,401610
DC Comics,1,9105,403585
DC Comics,1,9105,429657
DC Comics,1,9105,451907
DC Comics,1,9105,455946
DC Comics,1,9105,489510
DC Comics,1,9105,529753
DC Comics,1,9105,540936
DC Comics,1,9105,548725
DC Comics,1,9105,553821
DC Comics,1,9105,601475
DC Comics,1,9105,602895
DC Comics,1,9105,634686
DC Comics,1,9105,635008
DC Comics,1,9105,638661
DC Comics,1,9105,663085
DC Comics,1,9105,843612
DC Comics,1,9105,850405
DC Comics,1,9105,852833
DC Comics,1,9105,853131
DC Comics,1,9105,861898
DC Comics,1,9105,873982
DC Comics,1,9105,945039
DC Comics,1,9105,1018479
DC Comics,1,9105,1118092
DC Comics,1,9105,1257797
DC Comics,1,9105,1261105
DC Comics,1,9105,1420954
DC Comics,1,9105,1752305
DC Comics,1,9105,2057453
DC Comics,1,9105,2065813
DC Comics,1,9105,2179503
DC Comics,1,9105,2530135
DC Comics,1,9105,3622838
DC Comics,1,9105,3869441
DC Comics,1,9105,5016250
DC Comics,1,9105,5352189
DC Comics,1,9105,14116843
DC Comics,1,9105,24295276
DC Comics,1,9105,32020267
DC Comics,1,9105,35793706
DC Comics,1,9105,36920916
DC Comics,1,9105,54441128
DC Comics,1,9105,54664625
Emilia-Romagna,2,162715,162715
Emilia-Romagna,1,162715,9455
Emilia-Romagna,1,162715,24231
Emilia-Romagna,1,162715,30359
Emilia-Romagna,1,162715,37353
Emilia-Romagna,1,162715,37409
Emilia-Romagna,1,162715,45846
Emilia-Romagna,1,162715,62418
Emilia-Romagna,1,162715,62611
Emilia-Romagna,1,162715,80351
Emilia-Romagna,1,162715,183898
Emilia-Romagna,1,162715,240090
Emilia-Romagna,1,162715,309737
Emilia-Romagna,1,162715,438455
Emilia-Romagna,1,162715,644189
Emilia-Romagna,1,162715,736523
Emilia-Romagna,1,162715,916593
Emilia-Romagna,1,162715,987110
Emilia-Romagna,1,162715,987127
Emilia-Romagna,1,162715,1136763
Emilia-Romagna,1,162715,1837397
Emilia-Romagna,1,162715,2072467
Emilia-Romagna,1,162715,2287388
Emilia-Romagna,1,162715,3873339
Emilia-Romagna,1,162715,4752426
Emilia-Romagna,1,162715,12647787
Emilia-Romagna,1,162715,21069333
Emilia-Romagna,1,162715,23589320
Emilia-Romagna,1,162715,35185353
CBC Radio,2,66730,66730
CBC Radio,1,66730,1029495
Arkhangelsk Oblast,2,472779,472779
Arkhangelsk Oblast,1,472779,118398
Arkhangelsk Oblast,1,472779,180854
Arkhangelsk Oblast,1,472779,426382
Arkhangelsk Oblast,1,472779,463875
Arkhangelsk Oblast,1,472779,482032
Arkhangelsk Oblast,1,472779,495570
Bavaria,2,3764,3764
Bavaria,1,3764,3236
Bavaria,1,3764,19058
Bavaria,1,3764,21287
Bavaria,1,3764,28395
Bavaria,1,3764,37787
Bavaria,1,3764,38848
Bavaria,1,3764,49523
Bavaria,1,3764,53213
Bavaria,1,3764,57538
Bavaria,1,3764,148597
Bavaria,1,3764,149331
Bavaria,1,3764,153500
Bavaria,1,3764,165098
Bavaria,1,3764,173671
Bavaria,1,3764,173672
Bavaria,1,3764,180919
Bavaria,1,3764,184475
Bavaria,1,3764,190061
Bavaria,1,3764,190144
Bavaria,1,3764,190155
Bavaria,1,3764,191726
Bavaria,1,3764,194940
Bavaria,1,3764,194949
Bavaria,1,3764,197306
Bavaria,1,3764,204154
Bavaria,1,3764,207455
Bavaria,1,3764,208251
Bavaria,1,3764,208366
Bavaria,1,3764,211765
Bavaria,1,3764,224046
Bavaria,1,3764,239502
Bavaria,1,3764,240724
Bavaria,1,3764,241177
Bavaria,1,3764,247587
Bavaria,1,3764,252733
Bavaria,1,3764,252863
Bavaria,1,3764,266998
Bavaria,1,3764,291283
Bavaria,1,3764,293305
Bavaria,1,3764,310132
Bavaria,1,3764,347747
Bavaria,1,3764,348839
Bavaria,1,3764,371383
Bavaria,1,3764,386193
Bavaria,1,3764,412433
Bavaria,1,3764,424560
Bavaria,1,3764,432850
Bavaria,1,3764,435430
Bavaria,1,3764,467780
Bavaria,1,3764,482364
Bavaria,1,3764,508905
Bavaria,1,3764,532530
Bavaria,1,3764,553091
Bavaria,1,3764,557563
Bavaria,1,3764,573341
Bavaria,1,3764,610984
Bavaria,1,3764,642378
Bavaria,1,3764,662333
Bavaria,1,3764,2363558
Bavaria,1,3764,848694
Bavaria,1,3764,971252
Bavaria,1,3764,985539
Bavaria,1,3764,999233
Bavaria,1,3764,1185102
Bavaria,1,3764,1213613
Bavaria,1,3764,1219563
Bavaria,1,3764,1306471
Bavaria,1,3764,1312465
Bavaria,1,3764,1329872
Bavaria,1,3764,1333652
Bavaria,1,3764,1395440
Bavaria,1,3764,1395703
Bavaria,1,3764,1416126
Bavaria,1,3764,1427129
Bavaria,1,3764,1431076
Bavaria,1,3764,1470048
Bavaria,1,3764,1480803
Bavaria,1,3764,1492734
Bavaria,1,3764,1495936
Bavaria,1,3764,1614347
Bavaria,1,3764,1789481
Bavaria,1,3764,1789822
Bavaria,1,3764,2031189
Bavaria,1,3764,2285611
Bavaria,1,3764,2371635
Bavaria,1,3764,2401058
Bavaria,1,3764,2640008
Bavaria,1,3764,2768891
Bavaria,1,3764,2923849
Bavaria,1,3764,2937752
Bavaria,1,3764,3181390
Bavaria,1,3764,4449532
Bavaria,1,3764,4949668
Bavaria,1,3764,5453118
Bavaria,1,3764,5574284
Bavaria,1,3764,8247549
Bavaria,1,3764,13984991
Bavaria,1,3764,19972138
Bavaria,1,3764,30876585
Bavaria,1,3764,31627257
Newfoundland and Labrador,2,21980,21980
Newfoundland and Labrador,1,21980,27218
Newfoundland and Labrador,1,21980,58647
Newfoundland and Labrador,1,21980,70708
Newfoundland and Labrador,1,21980,71095
Newfoundland and Labrador,1,21980,439104
Newfoundland and Labrador,1,21980,443927
Newfoundland and Labrador,1,21980,483094
Newfoundland and Labrador,1,21980,503913
Newfoundland and Labrador,1,21980,604745
Newfoundland and Labrador,1,21980,760284
Newfoundland and Labrador,1,21980,1283770
Newfoundland and Labrador,1,21980,1409346
Newfoundland and Labrador,1,21980,1410812
Newfoundland and Labrador,1,21980,1426669
Newfoundland and Labrador,1,21980,1618540
Newfoundland and Labrador,1,21980,1726164
Newfoundland and Labrador,1,21980,1784608
Newfoundland and Labrador,1,21980,4279973
Newfoundland and Labrador,1,21980,8463528
Newfoundland and Labrador,1,21980,23686446
Newfoundland and Labrador,1,21980,26304966
Newfoundland and Labrador,1,21980,30537264
Sinai Peninsula,2,27644,27644
Sinai Peninsula,1,27644,61768
Sinai Peninsula,1,27644,267002
Sinai Peninsula,1,27644,276806
Sinai Peninsula,1,27644,419335
Sinai Peninsula,1,27644,477189
Sinai Peninsula,1,27644,497008
Sinai Peninsula,1,27644,8087628
Liechtenstein,2,17810,17810
Liechtenstein,1,17810,981
Liechtenstein,1,17810,9580
Liechtenstein,1,17810,59036
Liechtenstein,1,17810,203344
Liechtenstein,1,17810,367119
Liechtenstein,1,17810,532530
Liechtenstein,1,17810,735899
Liechtenstein,1,17810,827884
Liechtenstein,1,17810,1185126
Liechtenstein,1,17810,2186727
Liechtenstein,1,17810,2971095
Liechtenstein,1,17810,3018907
Afroasiatic languages,2,599,599
Afroasiatic languages,1,599,2303
Afroasiatic languages,1,599,7274
Afroasiatic languages,1,599,14216
Afroasiatic languages,1,599,26919
Afroasiatic languages,1,599,59412
Afroasiatic languages,1,599,95135
Afroasiatic languages,1,599,341861
Afroasiatic languages,1,599,371306
Afroasiatic languages,1,599,441357
Ottawa River,2,73458,73458
Ottawa River,1,73458,87696
Ottawa River,1,73458,289884
Ottawa River,1,73458,438668
Ottawa River,1,73458,921638
Ottawa River,1,73458,15099263
Monty Python,2,18942,18942
Monty Python,1,18942,13024
Monty Python,1,18942,17920
Monty Python,1,18942,19701
Monty Python,1,18942,30410
Monty Python,1,18942,23372115
Van Morrison,2,78262,78262
Van Morrison,1,78262,195380
Van Morrison,1,78262,207655
Van Morrison,1,78262,584735
Van Morrison,1,78262,1567343
Van Morrison,1,78262,2278341
Dodecanese,2,302628,302628
Dodecanese,1,302628,247998
Dodecanese,1,302628,439829
Dodecanese,1,302628,2694874
Dodecanese,1,302628,3333684
Dodecanese,1,302628,26773183
Krasnodar Krai,2,474125,474125
Krasnodar Krai,1,474125,88314
Krasnodar Krai,1,474125,187230
Krasnodar Krai,1,474125,474128
Krasnodar Krai,1,474125,893219
Krasnodar Krai,1,474125,1190336
Krasnodar Krai,1,474125,2311504
Krasnodar Krai,1,474125,3072184
Krasnodar Krai,1,474125,12152250
Krasnodar Krai,1,474125,29003258
Krasnodar Krai,1,474125,517916
Khyber Pakhtunkhwa,2,21950,21950
Khyber Pakhtunkhwa,1,21950,66230
Khyber Pakhtunkhwa,1,21950,140387
Khyber Pakhtunkhwa,1,21950,343076
Khyber Pakhtunkhwa,1,21950,446017
Khyber Pakhtunkhwa,1,21950,536143
Khyber Pakhtunkhwa,1,21950,739987
Khyber Pakhtunkhwa,1,21950,988572
Khyber Pakhtunkhwa,1,21950,988574
Khyber Pakhtunkhwa,1,21950,988575
Khyber Pakhtunkhwa,1,21950,988594
Khyber Pakhtunkhwa,1,21950,988604
Khyber Pakhtunkhwa,1,21950,988613
Khyber Pakhtunkhwa,1,21950,1131187
Khyber Pakhtunkhwa,1,21950,1236283
Khyber Pakhtunkhwa,1,21950,1411431
Khyber Pakhtunkhwa,1,21950,1524059
Khyber Pakhtunkhwa,1,21950,1844876
Khyber Pakhtunkhwa,1,21950,1878342
Khyber Pakhtunkhwa,1,21950,2799760
Khyber Pakhtunkhwa,1,21950,2799813
Khyber Pakhtunkhwa,1,21950,2926228
Khyber Pakhtunkhwa,1,21950,3559683
Khyber Pakhtunkhwa,1,21950,3769844
Khyber Pakhtunkhwa,1,21950,3828431
Khyber Pakhtunkhwa,1,21950,3828439
Khyber Pakhtunkhwa,1,21950,3828448
Khyber Pakhtunkhwa,1,21950,3828459
Khyber Pakhtunkhwa,1,21950,3930418
Khyber Pakhtunkhwa,1,21950,4175082
Khyber Pakhtunkhwa,1,21950,4302344
Khyber Pakhtunkhwa,1,21950,4466450
Khyber Pakhtunkhwa,1,21950,4592101
Khyber Pakhtunkhwa,1,21950,4592102
Khyber Pakhtunkhwa,1,21950,4643861
Khyber Pakhtunkhwa,1,21950,10429702
Khyber Pakhtunkhwa,1,21950,14500783
Khyber Pakhtunkhwa,1,21950,24760673
Libya,2,17633,17633
Libya,1,17633,53029
Libya,1,17633,75451
Libya,1,17633,75459
Libya,1,17633,77965
Libya,1,17633,85738
Libya,1,17633,204114
Libya,1,17633,346014
Libya,1,17633,349145
Libya,1,17633,405871
Libya,1,17633,469260
Libya,1,17633,469556
Libya,1,17633,552828
Libya,1,17633,629237
Libya,1,17633,656087
Libya,1,17633,698612
Libya,1,17633,1185040
Libya,1,17633,1289726
Libya,1,17633,1463115
Libya,1,17633,5171132
Libya,1,17633,5171141
Libya,1,17633,5501722
Libya,1,17633,7475352
Libya,1,17633,14006245
Libya,1,17633,30706524
Libya,1,17633,31025723
Libya,1,17633,36362979
Libya,1,17633,42824673
Libya,1,17633,48934397
Libya,1,17633,52125876
Hunan,2,166409,166409
Hunan,1,166409,147448
Hunan,1,166409,203299
Hunan,1,166409,323520
Hunan,1,166409,937324
Hunan,1,166409,1260021
Hunan,1,166409,1300604
Hunan,1,166409,2099816
Hunan,1,166409,3235771
Hunan,1,166409,3236506
Hunan,1,166409,30872851
Riga,2,25508,25508
Riga,1,25508,168934
Riga,1,25508,198587
Riga,1,25508,1281090
Riga,1,25508,1589487
Riga,1,25508,15144948
Riga,1,25508,20833768
Paul McCartney and Wings,2,188257,188257
Paul McCartney and Wings,1,188257,879400
Paul McCartney and Wings,1,188257,1059253
Paul McCartney and Wings,1,188257,1572558
Paul McCartney and Wings,1,188257,2207663
Paul McCartney and Wings,1,188257,2425256
Hampden County Massachusetts,2,76193,76193
Hampden County Massachusetts,1,76193,18182
Hampden County Massachusetts,1,76193,92402
Hampden County Massachusetts,1,76193,116791
Hampden County Massachusetts,1,76193,116795
Hampden County Massachusetts,1,76193,116799
Hampden County Massachusetts,1,76193,116800
Hampden County Massachusetts,1,76193,116810
Hampden County Massachusetts,1,76193,257257
Hampden County Massachusetts,1,76193,259431
Missouri River,2,19591,19591
Missouri River,1,19591,48711
Missouri River,1,19591,94548
Missouri River,1,19591,114401
Missouri River,1,19591,123024
Missouri River,1,19591,477522
Missouri River,1,19591,531419
Missouri River,1,19591,690459
Missouri River,1,19591,768226
Prime Minister of Australia,2,24117,24117
